Q1
7.2,0.897560975609756,0.5175600739371534,0.4595185995623633,0.9847328244274809,0.0
6.0,0.8548387096774194,0.5752380952380953,0.3049327354260089,0.7613095238095235,0.392768115942029
5.0,0.8820678513731826,0.7296296296296295,0.3476297968397291,0.8066809269162208,1.0
5.2,0.9528455284552846,0.6262975778546713,0.09770114942528735,0.9124293785310734,1.0
8.6,0.7380952380952379,0.33628318584070793,0.11374407582938388,0.6712962962962963,1.0
6.8,0.6187845303867403,0.4299065420560747,0.025974025974025972,0.21739130434782608,1.0
4.2,0.6588235294117646,0.2830188679245283,0.04232804232804233,0.15384615384615385,0.0
8.2,0.7294117647058824,0.2413793103448276,0.012269938650306749,0.42857142857142855,1.0
9.0,0.8833333333333334,0.6233766233766234,0.23076923076923078,0.9655172413793104,1.0
3.8,0.850828729281768,0.3564356435643565,0.09848484848484848,0.8269230769230769,0.30997239889595585
4.4,0.8397790055248618,0.7181208053691276,0.09876543209876544,0.7122526315789474,0.453258130325213
6.4,0.8919667590027701,0.5414012738853503,0.056555269922879174,0.9873417721518988,0.5
8.6
7.0,0.9058295964125562,0.2929292929292929,0.07792207792207793,0.6551724137931034,0.9059354838709678
3.8,0.9056603773584906,0.4385026737967915,0.06741573033707865,0.5916666666666666,0.0
9.4,0.9433962264150944,0.46632124352331605,0.03937007874015748,0.8777777777777778,1.0
9.8
3.8,0.8598130841121495,0.7734806629834255,0.049999999999999996,0.8743809523809524,0.0
4.2
5.0,0.9719626168224299,0.8078817733990149,0.631578947368421,0.9629629629629629,0.0
9.2
6.6,0.8402366863905326,0.7769784172661871,0.047244094488188976,0.8865106382978725,1.0
4.8
9.6,0.9822485207100591,0.8944099378881988,0.9210526315789475,1.0,1.0
9.2
4.0,0.8761904761904763,0.6764705882352942,0.06818181818181818,0.6382045454545454,0.9164444444444444
2.4,0.9178082191780822,0.366412213740458,0.07258064516129031,0.5271304347826087,0.0
4.8,0.9283276450511946,0.5757575757575758,0.03855421686746988,0.8788194444444444,0.0
9.4,0.9950738916256158,0.9591836734693878,0.9745222929936306,0.9964912280701755,1.0
8.0,0.9333333333333333,0.4766839378238342,0.10382513661202186,0.3829787234042553,0.98125
6.4,0.9405940594059405,0.7526881720430108,0.15864022662889515,0.32991176470588235,0.49895833333333334
9.8,0.9852216748768472,0.9489795918367347,0.9426751592356688,0.9945652173913043,1.0
6.6,0.9047619047619048,0.4307692307692308,0.16774193548387098,0.9722222222222222,0.0
4.6,0.86,0.4784313725490196,0.20855614973262032,0.4262295081967213,0.0
2.4,0.7886435331230283,0.5365853658536586,0.15181518151815182,0.5370370370370371,0.9931372549019608
7.2,0.88,0.5405405405405406,0.037578288100208766,0.5919117647058824,0.0
9.2,0.9198813056379822,0.423841059602649,0.12048192771084336,0.8035714285714286,0.0
4.6,0.896551724137931,0.482084690553746,0.19373219373219372,0.47333333333333333,0.0
6.2,0.8309455587392551,0.5704225352112676,0.2125,0.4246575342465753,1.0
8.0,0.8882521489971347,0.7218543046357616,0.16470588235294117,0.865695792880259,0.0
5.0
3.0
2.2
2.8
8.4,0.802547770700637,0.5128205128205129,0.1978021978021978,0.8548275862068967,1.0
7.2,0.691358024691358,0.48148148148148145,0.07058823529411765,0.6,0.8781666666666667
2.4,0.7133757961783439,0.48598130841121495,0.37179487179487186,0.5599166666666667,0.0
9.4,0.8101265822784811,0.5123966942148761,0.5972222222222222,1.0,1.0
4.2,0.84375,0.6139240506329114,0.8488372093023254,0.9929577464788732,1.0
3.6,0.8935064935064936,0.46607669616519176,0.25287356321839083,0.7922077922077922,0.25
2.0,0.8571428571428572,0.6419753086419753,0.3411764705882353,0.8206521739130435,0.0
7.0,0.935064935064935,0.5568181818181818,0.11155378486055777,0.9635416666666666,1.0
5.2,0.8083623693379791,0.48,0.16049382716049382,0.8334759053321928,1.0
5.0,0.8503401360544218,0.5447154471544716,0.04123711340206185,0.4330795340795341,0.947057266390188
2.6,0.8531468531468532,0.7531380753138075,0.06521739130434782,0.32926829268292684,0.0
2.8,0.9411764705882353,0.8,0.041916167664670656,0.6349428857428857,0.0
9.2,0.9111969111969112,0.5221238938053097,0.23008849557522126,0.9245283018867925,1.0
4.0,0.8549019607843138,0.5258215962441314,0.024193548387096774,0.6535686274509804,0.904625
3.2,0.8235294117647058,0.7450980392156863,0.09836065573770492,0.7826586552877408,0.0
9.4,0.8461538461538461,0.6981132075471698,0.07111111111111111,0.8260579710144929,1.0
7.6,0.9261744966442953,0.7384615384615384,0.17391304347826086,0.9166666666666666,0.5
3.4,0.8933333333333332,0.4,0.06521739130434784,0.642,0.0
2.8,0.972972972972973,0.3857142857142857,0.06024096385542169,0.6033703703703703,0.0
4.2,1.0,0.7375886524822696,0.9849246231155778,0.8593090909090909,0.0
7.0,0.8440944881889765,0.7151051625239006,0.23391812865497075,0.900132596685083,0.15
7.2,0.7861635220125786,0.54251012145749,0.12107623318385649,0.8239640883522211,0.15
3.0,0.784251968503937,0.7576374745417516,0.1272727272727273,0.7598536821705427,0.0
3.0,0.8755905511811024,0.7897623400365631,0.29508196721311475,0.821896447611828,0.0
7.4
6.2
3.4
6.2
6.4,0.7429519071310117,0.46924829157175396,0.8770491803278688,0.971830985915493,0.5
4.8,0.7953020134228188,0.3404255319148936,0.20379146919431282,0.6518987341772152,0.1891891891891892
2.8
3.6,0.8336134453781513,0.37627811860940685,0.75,0.9401709401709403,0.0

Q2
5.8,0.897560975609756,0.5175600739371534,0.4595185995623633,0.9847328244274809,0.0
4.2,0.8548387096774194,0.5752380952380953,0.3049327354260089,0.7613095238095235,0.392768115942029
2.6,0.8820678513731826,0.7296296296296295,0.3476297968397291,0.8066809269162208,1.0
6.0,0.9528455284552846,0.6262975778546713,0.09770114942528735,0.9124293785310734,1.0
3.6,0.7380952380952379,0.33628318584070793,0.11374407582938388,0.6712962962962963,1.0
3.4,0.6187845303867403,0.4299065420560747,0.025974025974025972,0.21739130434782608,1.0
2.0,0.6588235294117646,0.2830188679245283,0.04232804232804233,0.15384615384615385,0.0
4.0,0.7294117647058824,0.2413793103448276,0.012269938650306749,0.42857142857142855,1.0
6.2,0.8833333333333334,0.6233766233766234,0.23076923076923078,0.9655172413793104,1.0
2.0,0.850828729281768,0.3564356435643565,0.09848484848484848,0.8269230769230769,0.30997239889595585
1.6,0.8397790055248618,0.7181208053691276,0.09876543209876544,0.7122526315789474,0.453258130325213
2.4,0.8919667590027701,0.5414012738853503,0.056555269922879174,0.9873417721518988,0.5
8.4
2.4,0.9058295964125562,0.2929292929292929,0.07792207792207793,0.6551724137931034,0.9059354838709678
2.0,0.9056603773584906,0.4385026737967915,0.06741573033707865,0.5916666666666666,0.0
6.4,0.9433962264150944,0.46632124352331605,0.03937007874015748,0.8777777777777778,1.0
7.6
2.6,0.8598130841121495,0.7734806629834255,0.049999999999999996,0.8743809523809524,0.0
2.8
3.6,0.9719626168224299,0.8078817733990149,0.631578947368421,0.9629629629629629,0.0
7.6
2.4,0.8402366863905326,0.7769784172661871,0.047244094488188976,0.8865106382978725,1.0
2.0
6.0,0.9822485207100591,0.8944099378881988,0.9210526315789475,1.0,1.0
5.2
2.2,0.8761904761904763,0.6764705882352942,0.06818181818181818,0.6382045454545454,0.9164444444444444
1.8,0.9178082191780822,0.366412213740458,0.07258064516129031,0.5271304347826087,0.0
4.8,0.9283276450511946,0.5757575757575758,0.03855421686746988,0.8788194444444444,0.0
8.6,0.9950738916256158,0.9591836734693878,0.9745222929936306,0.9964912280701755,1.0
1.8,0.9333333333333333,0.4766839378238342,0.10382513661202186,0.3829787234042553,0.98125
1.8,0.9405940594059405,0.7526881720430108,0.15864022662889515,0.32991176470588235,0.49895833333333334
8.6,0.9852216748768472,0.9489795918367347,0.9426751592356688,0.9945652173913043,1.0
8.8,0.9047619047619048,0.4307692307692308,0.16774193548387098,0.9722222222222222,0.0
2.0,0.86,0.4784313725490196,0.20855614973262032,0.4262295081967213,0.0
1.6,0.7886435331230283,0.5365853658536586,0.15181518151815182,0.5370370370370371,0.9931372549019608
3.6,0.88,0.5405405405405406,0.037578288100208766,0.5919117647058824,0.0
4.8,0.9198813056379822,0.423841059602649,0.12048192771084336,0.8035714285714286,0.0
2.0,0.896551724137931,0.482084690553746,0.19373219373219372,0.47333333333333333,0.0
2.0,0.8309455587392551,0.5704225352112676,0.2125,0.4246575342465753,1.0
4.0,0.8882521489971347,0.7218543046357616,0.16470588235294117,0.865695792880259,0.0
6.4
2.8
2.6
2.0
4.4,0.802547770700637,0.5128205128205129,0.1978021978021978,0.8548275862068967,1.0
2.4,0.691358024691358,0.48148148148148145,0.07058823529411765,0.6,0.8781666666666667
2.0,0.7133757961783439,0.48598130841121495,0.37179487179487186,0.5599166666666667,0.0
7.8,0.8101265822784811,0.5123966942148761,0.5972222222222222,1.0,1.0
8.4,0.84375,0.6139240506329114,0.8488372093023254,0.9929577464788732,1.0
4.0,0.8935064935064936,0.46607669616519176,0.25287356321839083,0.7922077922077922,0.25
1.8,0.8571428571428572,0.6419753086419753,0.3411764705882353,0.8206521739130435,0.0
5.8,0.935064935064935,0.5568181818181818,0.11155378486055777,0.9635416666666666,1.0
7.2,0.8083623693379791,0.48,0.16049382716049382,0.8334759053321928,1.0
2.4,0.8503401360544218,0.5447154471544716,0.04123711340206185,0.4330795340795341,0.947057266390188
2.4,0.8531468531468532,0.7531380753138075,0.06521739130434782,0.32926829268292684,0.0
7.0,0.9411764705882353,0.8,0.041916167664670656,0.6349428857428857,0.0
7.0,0.9111969111969112,0.5221238938053097,0.23008849557522126,0.9245283018867925,1.0
2.0,0.8549019607843138,0.5258215962441314,0.024193548387096774,0.6535686274509804,0.904625
1.8,0.8235294117647058,0.7450980392156863,0.09836065573770492,0.7826586552877408,0.0
6.8,0.8461538461538461,0.6981132075471698,0.07111111111111111,0.8260579710144929,1.0
6.0,0.9261744966442953,0.7384615384615384,0.17391304347826086,0.9166666666666666,0.5
1.8,0.8933333333333332,0.4,0.06521739130434784,0.642,0.0
2.0,0.972972972972973,0.3857142857142857,0.06024096385542169,0.6033703703703703,0.0
6.2,1.0,0.7375886524822696,0.9849246231155778,0.8593090909090909,0.0
4.0,0.8440944881889765,0.7151051625239006,0.23391812865497075,0.900132596685083,0.15
3.6,0.7861635220125786,0.54251012145749,0.12107623318385649,0.8239640883522211,0.15
2.6,0.784251968503937,0.7576374745417516,0.1272727272727273,0.7598536821705427,0.0
2.4,0.8755905511811024,0.7897623400365631,0.29508196721311475,0.821896447611828,0.0
7.8
2.8
3.4
3.2
7.4,0.7429519071310117,0.46924829157175396,0.8770491803278688,0.971830985915493,0.5
3.0,0.7953020134228188,0.3404255319148936,0.20379146919431282,0.6518987341772152,0.1891891891891892
2.0
3.4,0.8336134453781513,0.37627811860940685,0.75,0.9401709401709403,0.0

